REF_DATE,unemployment_rate
2019-01,1.6
2019-01,13.2
2019-01,12.5
2019-01,5.0
2019-01,5.5
2019-01,0.3
2019-01,0.3
2019-01,0.4
2019-01,5.2
2019-01,5.6
2019-01,0.3
2019-01,0.3
2019-01,0.5
2019-01,4.4
2019-01,5.2
2019-01,0.5
2019-01,0.5
2019-01,0.8
2019-01,5.3
2019-01,5.0
2019-01,0.3
2019-01,0.3
2019-01,0.4
2019-01,5.4
2019-01,5.1
2019-01,0.3
2019-01,0.3
2019-01,0.5
2019-01,10.9
2019-01,10.4
2019-01,1.1
2019-01,1.2
2019-01,1.5
2019-01,13.6
2019-01,8.7
2019-01,4.4
2019-01,4.1
2019-01,0.3
2019-01,0.3
2019-01,0.4
2019-01,4.5
2019-01,4.3
2019-01,0.4
2019-01,0.4
2019-01,0.5
2019-01,4.0
2019-01,3.6
2019-01,0.6
2019-01,0.6
2019-01,0.8
2019-02,5.6
2019-02,5.6
2019-02,0.2
2019-02,0.2
2019-02,0.3
2019-02,5.6
2019-02,5.7
2019-02,0.2
2019-02,0.2
2019-02,0.3
2019-02,11.3
2019-02,11.0
2019-02,0.8
2019-02,0.8
2019-02,1.1
2019-02,12.7
2019-02,10.1
2019-02,4.6
2019-02,4.8
2019-02,0.2
2019-02,0.2
2019-02,0.3
2019-02,4.6
2019-02,4.7
2019-02,0.2
2019-02,0.2
2019-02,0.4
2019-02,4.6
2019-02,5.0
2019-02,0.4
2019-02,0.4
2019-02,0.6
2019-02,6.0
2019-02,6.4
2019-02,0.3
2019-02,0.3
2019-02,0.4
2019-02,5.9
2019-02,6.4
2019-02,0.3
2019-02,0.3
2019-02,0.4
2019-02,12.8
2019-02,13.5
2019-02,1.1
2019-02,1.2
2019-02,1.6
2019-02,14.6
2019-02,12.9
2019-02,4.8
2019-02,5.2
2019-02,0.3
2019-02,0.3
2019-02,0.4
2019-02,4.7
2019-02,4.9
2019-02,0.3
2019-02,0.3
2019-02,0.5
2019-02,5.2
2019-02,6.0
2019-02,0.5
2019-02,0.5
2019-02,0.8
2019-02,5.2
2019-02,4.8
2019-02,0.3
2019-02,0.3
2019-02,0.4
2019-02,5.2
2019-02,4.8
2019-02,0.3
2019-02,0.3
2019-02,0.5
2019-02,9.5
2019-02,8.1
2019-02,1.1
2019-02,1.2
2019-02,1.5
2019-02,10.6
2019-02,6.8
2019-02,4.4
2019-02,4.2
2019-02,0.3
2019-02,0.3
2019-02,0.4
2019-02,4.5
2019-02,4.4
2019-02,0.4
2019-02,0.4
2019-02,0.5
2019-02,3.9
2019-02,3.7
2019-02,0.6
2019-02,0.6
2019-02,0.8
2019-03,5.9
2019-03,6.3
2019-03,0.2
2019-03,0.2
2019-03,0.3
2019-03,5.9
2019-03,6.4
2019-03,0.2
2019-03,0.2
2019-03,0.3
2019-03,11.6
2019-03,11.9
2019-03,0.8
2019-03,0.8
2019-03,1.1
2019-03,15.6
2019-03,10.1
2019-03,4.9
2019-03,5.4
2019-03,0.2
2019-03,0.2
2019-03,0.3
2019-03,4.9
2019-03,5.2
2019-03,0.2
2019-03,0.2
2019-03,0.4
2019-03,4.9
2019-03,5.9
2019-03,0.4
2019-03,0.4
2019-03,0.6
2019-03,6.0
2019-03,6.7
2019-03,0.3
2019-03,0.3
2019-03,0.4
2019-03,6.0
2019-03,6.8
2019-03,0.3
2019-03,0.3
2019-03,0.4
2019-03,12.9
2019-03,14.2
2019-03,1.1
2019-03,1.2
2019-03,1.6
2019-03,18.3
2019-03,12.3
2019-03,4.8
2019-03,5.4
2019-03,0.3
2019-03,0.3
2019-03,0.4
2019-03,4.7
2019-03,5.2
2019-03,0.3
2019-03,0.3
2019-03,0.5
2019-03,5.1
2019-03,6.1
2019-03,0.5
2019-03,0.5
2019-03,0.8
2019-03,5.7
2019-03,5.9
2019-03,0.3
2019-03,0.3
2019-03,0.4
2019-03,5.8
2019-03,6.0
2019-03,0.3
2019-03,0.3
2019-03,0.5
2019-03,10.0
2019-03,9.4
2019-03,1.1
2019-03,1.2
2019-03,1.5
2019-03,12.8
2019-03,7.6
2019-03,4.9
2019-03,5.3
2019-03,0.3
2019-03,0.3
2019-03,0.4
2019-03,5.0
2019-03,5.3
2019-03,0.4
2019-03,0.4
2019-03,0.5
2019-03,4.6
2019-03,5.5
2019-03,0.6
2019-03,0.6
2019-03,0.8
2019-04,5.9
2019-04,5.9
2019-04,0.2
2019-04,0.2
2019-04,0.3
2019-04,6.0
2019-04,6.1
2019-04,0.2
2019-04,0.2
2019-04,0.3
2019-04,11.5
2019-04,11.5
2019-04,0.8
2019-04,0.8
2019-04,1.1
2019-04,15.8
2019-04,9.3
2019-04,4.9
2019-04,5.0
2019-04,0.2
2019-04,0.2
2019-04,0.3
2019-04,5.0
2019-04,5.0
2019-04,0.2
2019-04,0.2
2019-04,0.4
2019-04,4.6
2019-04,4.9
2019-04,0.4
2019-04,0.4
2019-04,0.6
2019-04,5.9
2019-04,6.2
2019-04,0.3
2019-04,0.3
2019-04,0.4
2019-04,5.9
2019-04,6.3
2019-04,0.3
2019-04,0.3
2019-04,0.4
2019-04,11.7
2019-04,12.1
2019-04,1.1
2019-04,1.2
2019-04,1.6
2019-04,17.8
2019-04,9.3
2019-04,4.8
2019-04,5.2
2019-04,0.3
2019-04,0.3
2019-04,0.4
2019-04,4.8
2019-04,5.0
2019-04,0.3
2019-04,0.3
2019-04,0.5
2019-04,4.9
2019-04,5.6
2019-04,0.5
2019-04,0.5
2019-04,0.8
2019-04,6.0
2019-04,5.7
2019-04,0.3
2019-04,0.3
2019-04,0.4
2019-04,6.0
2019-04,5.8
2019-04,0.3
2019-04,0.3
2019-04,0.5
2019-04,11.3
2019-04,10.9
2019-04,1.1
2019-04,1.2
2019-04,1.5
2019-04,13.8
2019-04,9.3
2019-04,5.0
2019-04,4.8
2019-04,0.3
2019-04,0.3
2019-04,0.4
2019-04,5.3
2019-04,5.1
2019-04,0.4
2019-04,0.4
2019-04,0.5
2019-04,4.3
2019-04,3.9
2019-04,0.6
2019-04,0.6
2019-04,0.8
2019-05,5.2
2019-05,5.5
2019-05,0.2
2019-05,0.2
2019-05,0.3
2019-05,5.4
2019-05,5.6
2019-05,0.2
2019-05,0.2
2019-05,0.3
2019-05,11.3
2019-05,13.0
2019-05,0.8
2019-05,0.8
2019-05,1.1
2019-05,16.0
2019-05,11.5
2019-05,4.2
2019-05,4.1
2019-05,0.2
2019-05,0.2
2019-05,0.3
2019-05,4.2
2019-05,4.1
2019-05,0.2
2019-05,0.2
2019-05,0.4
2019-05,4.2
2019-05,4.0
2019-05,0.4
2019-05,0.4
2019-05,0.6
2019-05,5.4
2019-05,5.6
2019-05,0.3
2019-05,0.3
2019-05,0.4
2019-05,5.5
2019-05,5.7
2019-05,0.3
2019-05,0.3
2019-05,0.4
2019-05,11.9
2019-05,12.8
2019-05,1.1
2019-05,1.2
2019-05,1.6
2019-05,15.7
2019-05,11.5
2019-05,4.3
2019-05,4.2
2019-05,0.3
2019-05,0.3
2019-05,0.4
2019-05,4.2
2019-05,4.2
2019-05,0.3
2019-05,0.3
2019-05,0.5
2019-05,4.5
2019-05,4.4
2019-05,0.5
2019-05,0.5
2019-05,0.8
2019-05,5.0
2019-05,5.4
2019-05,0.3
2019-05,0.3
2019-05,0.4
2019-05,5.2
2019-05,5.5
2019-05,0.3
2019-05,0.3
2019-05,0.5
2019-05,10.7
2019-05,13.3
2019-05,1.1
2019-05,1.2
2019-05,1.5
2019-05,16.4
2019-05,11.5
2019-05,4.0
2019-05,3.9
2019-05,0.3
2019-05,0.3
2019-05,0.4
2019-05,4.1
2019-05,4.1
2019-05,0.4
2019-05,0.4
2019-05,0.5
2019-05,3.7
2019-05,3.4
2019-05,0.6
2019-05,0.6
2019-05,0.8
2019-06,5.3
2019-06,5.4
2019-06,0.2
2019-06,0.2
2019-06,0.3
2019-06,5.5
2019-06,5.5
2019-06,0.2
2019-06,0.2
2019-06,0.3
2019-06,11.5
2019-06,11.4
2019-06,0.8
2019-06,0.8
2019-06,1.1
2019-06,15.4
2019-06,9.3
2019-06,4.3
2019-06,4.2
2019-06,0.2
2019-06,0.2
2019-06,0.3
2019-06,4.3
2019-06,4.3
2019-06,0.2
2019-06,0.2
2019-06,0.4
2019-06,4.1
2019-06,4.1
2019-06,0.4
2019-06,0.4
2019-06,0.6
2019-06,5.6
2019-06,5.5
2019-06,0.3
2019-06,0.3
2019-06,0.4
2019-06,5.8
2019-06,5.6
2019-06,0.3
2019-06,0.3
2019-06,0.4
2019-06,12.8
2019-06,12.1
2019-06,1.1
2019-06,1.2
2019-06,1.6
2019-06,15.1
2019-06,10.7
2019-06,4.4
2019-06,4.3
2019-06,0.3
2019-06,0.3
2019-06,0.4
2019-06,4.4
2019-06,4.4
2019-06,0.3
2019-06,0.3
2019-06,0.5
2019-06,4.2
2019-06,4.0
2019-06,0.5
2019-06,0.5
2019-06,0.8
2019-06,5.1
2019-06,5.2
2019-06,0.3
2019-06,0.3
2019-06,0.4
2019-06,5.2
2019-06,5.3
2019-06,0.3
2019-06,0.3
2019-06,0.5
2019-06,10.1
2019-06,10.7
2019-06,1.1
2019-06,1.2
2019-06,1.5
2019-06,15.7
2019-06,7.7
2019-06,4.2
2019-06,4.2
2019-06,0.3
2019-06,0.3
2019-06,0.4
2019-06,4.3
2019-06,4.2
2019-06,0.4
2019-06,0.4
2019-06,0.5
2019-06,4.0
2019-06,4.2
2019-06,0.6
2019-06,0.6
2019-06,0.8
2019-07,5.7
2019-07,6.3
2019-07,0.2
2019-07,0.2
2019-07,0.3
2019-07,5.8
2019-07,6.4
2019-07,0.2
2019-07,0.2
2019-07,0.3
2019-07,12.6
2019-07,13.4
2019-07,0.8
2019-07,0.9
2019-07,1.1
2019-07,20.2
2019-07,9.1
2019-07,4.5
2019-07,4.9
2019-07,0.2
2019-07,0.2
2019-07,0.3
2019-07,4.6
2019-07,5.1
2019-07,0.3
2019-07,0.2
2019-07,0.4
2019-07,4.2
2019-07,4.3
2019-07,0.4
2019-07,0.4
2019-07,0.6
2019-07,5.8
2019-07,6.0
2019-07,0.3
2019-07,0.3
2019-07,0.4
2019-07,5.9
2019-07,6.1
2019-07,0.3
2019-07,0.3
2019-07,0.4
2019-07,13.9
2019-07,14.4
2019-07,1.1
2019-07,1.2
2019-07,1.6
2019-07,22.1
2019-07,9.8
2019-07,4.4
2019-07,4.3
2019-07,0.3
2019-07,0.3
2019-07,0.4
2019-07,4.6
2019-07,4.6
2019-07,0.3
2019-07,0.3
2019-07,0.5
2019-07,3.9
2019-07,3.6
2019-07,0.5
2019-07,0.5
2019-07,0.8
2019-07,5.6
2019-07,6.6
2019-07,0.3
2019-07,0.3
2019-07,0.4
2019-07,5.7
2019-07,6.7
2019-07,0.3
2019-07,0.3
2019-07,0.4
2019-07,11.1
2019-07,12.2
2019-07,1.1
2019-07,1.2
2019-07,1.5
2019-07,18.1
2019-07,8.2
2019-07,4.6
2019-07,5.5
2019-07,0.3
2019-07,0.3
2019-07,0.4
2019-07,4.6
2019-07,5.6
2019-07,0.4
2019-07,0.4
2019-07,0.5
2019-07,4.5
2019-07,5.2
2019-07,0.6
2019-07,0.5
2019-07,0.8
2019-08,5.6
2019-08,6.3
2019-08,0.2
2019-08,0.2
2019-08,0.3
2019-08,5.6
2019-08,6.5
2019-08,0.2
2019-08,0.2
2019-08,0.3
2019-08,11.7
2019-08,11.5
2019-08,0.8
2019-08,0.9
2019-08,1.1
2019-08,15.3
2019-08,9.2
2019-08,4.6
2019-08,5.3
2019-08,0.2
2019-08,0.2
2019-08,0.3
2019-08,4.6
2019-08,5.5
2019-08,0.3
2019-08,0.2
2019-08,0.4
2019-08,4.3
2019-08,4.9
2019-08,0.4
2019-08,0.4
2019-08,0.6
2019-08,5.8
2019-08,5.9
2019-08,0.3
2019-08,0.3
2019-08,0.4
2019-08,5.9
2019-08,6.0
2019-08,0.3
2019-08,0.3
2019-08,0.4
2019-08,13.8
2019-08,12.7
2019-08,1.1
2019-08,1.2
2019-08,1.6
2019-08,16.1
2019-08,10.7
2019-08,4.4
2019-08,4.6
2019-08,0.3
2019-08,0.3
2019-08,0.4
2019-08,4.6
2019-08,4.8
2019-08,0.3
2019-08,0.3
2019-08,0.5
2019-08,4.0
2019-08,4.0
2019-08,0.5
2019-08,0.5
2019-08,0.8
2019-08,5.4
2019-08,6.9
2019-08,0.3
2019-08,0.3
2019-08,0.4
2019-08,5.3
2019-08,7.0
2019-08,0.3
2019-08,0.3
2019-08,0.4
2019-08,9.3
2019-08,10.1
2019-08,1.1
2019-08,1.2
2019-08,1.5
2019-08,14.4
2019-08,7.5
2019-08,4.7
2019-08,6.2
2019-08,0.3
2019-08,0.3
2019-08,0.4
2019-08,4.7
2019-08,6.3
2019-08,0.4
2019-08,0.4
2019-08,0.5
2019-08,4.6
2019-08,6.0
2019-08,0.6
2019-08,0.5
2019-08,0.8
2019-09,5.5
2019-09,5.0
2019-09,0.2
2019-09,0.2
2019-09,0.3
2019-09,5.6
2019-09,5.2
2019-09,0.2
2019-09,0.2
2019-09,0.3
2019-09,13.0
2019-09,12.2
2019-09,0.8
2019-09,0.9
2019-09,1.1
2019-09,14.1
2019-09,11.2
2019-09,4.2
2019-09,3.9
2019-09,0.2
2019-09,0.2
2019-09,0.3
2019-09,4.2
2019-09,4.0
2019-09,0.3
2019-09,0.2
2019-09,0.4
2019-09,4.0
2019-09,3.7
2019-09,0.4
2019-09,0.4
2019-09,0.6
2019-09,5.4
2019-09,4.8
2019-09,0.3
2019-09,0.3
2019-09,0.4
2019-09,5.7
2019-09,5.0
2019-09,0.3
2019-09,0.3
2019-09,0.4
2019-09,13.7
2019-09,11.8
2019-09,1.1
2019-09,1.2
2019-09,1.6
2019-09,15.8
2019-09,9.9
2019-09,4.0
2019-09,3.7
2019-09,0.3
2019-09,0.3
2019-09,0.4
2019-09,4.2
2019-09,4.0
2019-09,0.3
2019-09,0.3
2019-09,0.5
2019-09,3.6
2019-09,3.0
2019-09,0.5
2019-09,0.5
2019-09,0.8
2019-09,5.5
2019-09,5.3
2019-09,0.3
2019-09,0.3
2019-09,0.4
2019-09,5.6
2019-09,5.4
2019-09,0.3
2019-09,0.3
2019-09,0.4
2019-09,12.2
2019-09,12.6
2019-09,1.1
2019-09,1.2
2019-09,1.5
2019-09,12.5
2019-09,12.7
2019-09,4.4
2019-09,4.1
2019-09,0.3
2019-09,0.3
2019-09,0.4
2019-09,4.3
2019-09,4.0
2019-09,0.4
2019-09,0.4
2019-09,0.5
2019-09,4.6
2019-09,4.5
2019-09,0.6
2019-09,0.5
2019-09,0.8
2019-10,5.5
2019-10,4.9
2019-10,0.2
2019-10,0.2
2019-10,0.3
2019-10,5.6
2019-10,5.0
2019-10,0.2
2019-10,0.2
2019-10,0.3
2019-10,12.7
2019-10,11.4
2019-10,0.8
2019-10,0.9
2019-10,1.1
2019-10,15.6
2019-10,9.3
2019-10,4.2
2019-10,3.8
2019-10,0.2
2019-10,0.2
2019-10,0.3
2019-10,4.3
2019-10,4.0
2019-10,0.3
2019-10,0.2
2019-10,0.4
2019-10,4.0
2019-10,3.4
2019-10,0.4
2019-10,0.4
2019-10,0.6
2019-10,5.5
2019-10,4.9
2019-10,0.3
2019-10,0.3
2019-10,0.4
2019-10,5.8
2019-10,5.1
2019-10,0.3
2019-10,0.3
2019-10,0.4
2019-10,13.7
2019-10,12.7
2019-10,1.1
2019-10,1.2
2019-10,1.6
2019-10,19.2
2019-10,9.9
2019-10,4.2
2019-10,3.7
2019-10,0.3
2019-10,0.3
2019-10,0.4
2019-10,4.3
2019-10,3.9
2019-10,0.3
2019-10,0.3
2019-10,0.5
2019-10,3.9
2019-10,3.2
2019-10,0.5
2019-10,0.5
2019-10,0.8
2019-10,5.4
2019-10,4.8
2019-10,0.3
2019-10,0.3
2019-10,0.4
2019-10,5.4
2019-10,4.9
2019-10,0.3
2019-10,0.3
2019-10,0.4
2019-10,11.6
2019-10,10.0
2019-10,1.1
2019-10,1.2
2019-10,1.5
2019-10,12.4
2019-10,8.8
2019-10,4.3
2019-10,3.9
2019-10,0.3
2019-10,0.3
2019-10,0.4
2019-10,4.3
2019-10,4.0
2019-10,0.4
2019-10,0.4
2019-10,0.5
2019-10,4.1
2019-10,3.7
2019-10,0.6
2019-10,0.5
2019-10,0.8
2019-11,5.5
2019-11,4.9
2019-11,0.2
2019-11,0.2
2019-11,0.3
2019-11,5.7
2019-11,5.0
2019-11,0.2
2019-11,0.2
2019-11,0.3
2019-11,12.2
2019-11,10.9
2019-11,0.8
2019-11,0.9
2019-11,1.1
2019-11,13.2
2019-11,9.8
2019-11,4.3
2019-11,3.9
2019-11,0.2
2019-11,0.2
2019-11,0.3
2019-11,4.6
2019-11,4.1
2019-11,0.3
2019-11,0.2
2019-11,0.4
2019-11,3.7
2019-11,3.3
2019-11,0.4
2019-11,0.4
2019-11,0.6
2019-11,5.7
2019-11,5.2
2019-11,0.3
2019-11,0.3
2019-11,0.4
2019-11,5.9
2019-11,5.4
2019-11,0.3
2019-11,0.3
2019-11,0.4
2019-11,13.1
2019-11,12.0
2019-11,1.1
2019-11,1.2
2019-11,1.6
2019-11,11.9
2019-11,12.0
2019-11,4.5
2019-11,4.2
2019-11,0.3
2019-11,0.3
2019-11,0.4
2019-11,4.7
2019-11,4.5
2019-11,0.3
2019-11,0.3
2019-11,0.5
2019-11,3.8
2019-11,3.3
2019-11,0.5
2019-11,0.5
2019-11,0.8
2019-11,5.2
2019-11,4.5
2019-11,0.3
2019-11,0.3
2019-11,0.4
2019-11,5.5
2019-11,4.5
2019-11,0.3
2019-11,0.3
2019-11,0.4
2019-11,11.3
2019-11,9.8
2019-11,1.1
2019-11,1.2
2019-11,1.5
2019-11,14.5
2019-11,7.4
2019-11,4.2
2019-11,3.6
2019-11,0.3
2019-11,0.3
2019-11,0.4
2019-11,4.4
2019-11,3.6
2019-11,0.4
2019-11,0.4
2019-11,0.5
2019-11,3.7
2019-11,3.4
2019-11,0.6
2019-11,0.5
2019-11,0.8
2019-12,5.2
2019-12,4.6
2019-12,0.2
2019-12,0.2
2019-12,0.3
2019-12,5.3
2019-12,4.7
2019-12,0.2
2019-12,0.2
2019-12,0.3
2019-12,11.6
2019-12,9.5
2019-12,0.8
2019-12,0.9
2019-12,1.1
2019-12,11.6
2019-12,8.5
2019-12,4.2
2019-12,3.9
2019-12,0.2
2019-12,0.2
2019-12,0.3
2019-12,4.3
2019-12,4.0
2019-12,0.3
2019-12,0.2
2019-12,0.4
2019-12,3.7
2019-12,3.4
2019-12,0.4
2019-12,0.4
2019-12,0.6
2019-12,5.5
2019-12,5.1
2019-12,0.3
2019-12,0.3
2019-12,0.4
2019-12,5.5
2019-12,5.2
2019-12,0.3
2019-12,0.3
2019-12,0.4
2019-12,13.0
2019-12,10.6
2019-12,1.1
2019-12,1.2
2019-12,1.6
2019-12,12.8
2019-12,9.6
2019-12,4.3
2019-12,4.2
2019-12,0.3
2019-12,0.3
2019-12,0.4
2019-12,4.4
2019-12,4.3
2019-12,0.3
2019-12,0.3
2019-12,0.5
2019-12,4.0
2019-12,3.9
2019-12,0.5
2019-12,0.5
2019-12,0.8
2019-12,5.0
2019-12,4.1
2019-12,0.3
2019-12,0.3
2019-12,0.4
2019-12,5.1
2019-12,4.2
2019-12,0.3
2019-12,0.3
2019-12,0.4
2019-12,10.1
2019-12,8.3
2019-12,1.1
2019-12,1.2
2019-12,1.5
2019-12,10.4
2019-12,7.2
2019-12,4.1
2019-12,3.5
2019-12,0.3
2019-12,0.3
2019-12,0.4
2019-12,4.3
2019-12,3.6
2019-12,0.4
2019-12,0.4
2019-12,0.5
2019-12,3.4
2019-12,2.9
2019-12,0.6
2019-12,0.5
2019-12,0.8
2020-01,5.2
2020-01,5.4
2020-01,0.2
2020-01,0.2
2020-01,0.3
2020-01,5.4
2020-01,5.5
2020-01,0.2
2020-01,0.2
2020-01,0.3
2020-01,9.8
2020-01,10.2
2020-01,0.8
2020-01,0.9
2020-01,1.1
2020-01,13.1
2020-01,8.8
2020-01,4.4
2020-01,4.6
2020-01,0.2
2020-01,0.2
2020-01,0.3
2020-01,4.7
2020-01,4.8
2020-01,0.2
2020-01,0.2
2020-01,0.3
2020-01,3.8
2020-01,4.0
2020-01,0.4
2020-01,0.4
2020-01,0.6
2020-01,5.0
2020-01,5.6
2020-01,0.3
2020-01,0.3
2020-01,0.4
2020-01,5.4
2020-01,5.7
2020-01,0.3
2020-01,0.3
2020-01,0.4
2020-01,9.3
2020-01,10.5
2020-01,1.2
2020-01,1.2
2020-01,1.6
2020-01,13.8
2020-01,9.0
2020-01,4.4
2020-01,4.9
2020-01,0.3
2020-01,0.3
2020-01,0.4
2020-01,4.5
2020-01,5.0
2020-01,0.3
2020-01,0.3
2020-01,0.5
2020-01,4.0
2020-01,4.5
2020-01,0.5
2020-01,0.5
2020-01,0.8
2020-01,5.4
2020-01,5.1
2020-01,0.3
2020-01,0.3
2020-01,0.4
2020-01,5.5
2020-01,5.2
2020-01,0.3
2020-01,0.3
2020-01,0.4
2020-01,10.2
2020-01,9.9
2020-01,1.1
2020-01,1.2
2020-01,1.5
2020-01,12.5
2020-01,8.5
2020-01,4.5
2020-01,4.3
2020-01,0.3
2020-01,0.3
2020-01,0.4
2020-01,4.9
2020-01,4.6
2020-01,0.3
2020-01,0.4
2020-01,0.5
2020-01,3.6
2020-01,3.5
2020-01,0.6
2020-01,0.6
2020-01,0.8
2020-02,5.6
2020-02,5.7
2020-02,0.2
2020-02,0.2
2020-02,0.3
2020-02,5.7
2020-02,5.8
2020-02,0.2
2020-02,0.2
2020-02,0.3
2020-02,11.7
2020-02,11.3
2020-02,0.8
2020-02,0.9
2020-02,1.1
2020-02,15.6
2020-02,9.3
2020-02,4.6
2020-02,4.8
2020-02,0.2
2020-02,0.2
2020-02,0.3
2020-02,4.8
2020-02,4.9
2020-02,0.2
2020-02,0.2
2020-02,0.3
2020-02,4.2
2020-02,4.5
2020-02,0.4
2020-02,0.4
2020-02,0.6
2020-02,5.7
2020-02,6.0
2020-02,0.3
2020-02,0.3
2020-02,0.4
2020-02,5.6
2020-02,6.1
2020-02,0.3
2020-02,0.3
2020-02,0.4
2020-02,12.5
2020-02,13.1
2020-02,1.2
2020-02,1.2
2020-02,1.6
2020-02,19.3
2020-02,10.2
2020-02,4.6
2020-02,5.0
2020-02,0.3
2020-02,0.3
2020-02,0.4
2020-02,4.7
2020-02,5.0
2020-02,0.3
2020-02,0.3
2020-02,0.5
2020-02,4.1
2020-02,4.8
2020-02,0.5
2020-02,0.5
2020-02,0.8
2020-02,5.6
2020-02,5.3
2020-02,0.3
2020-02,0.3
2020-02,0.4
2020-02,5.7
2020-02,5.3
2020-02,0.3
2020-02,0.3
2020-02,0.4
2020-02,10.9
2020-02,9.5
2020-02,1.1
2020-02,1.2
2020-02,1.5
2020-02,11.9
2020-02,8.3
2020-02,4.7
2020-02,4.6
2020-02,0.3
2020-02,0.3
2020-02,0.4
2020-02,4.8
2020-02,4.8
2020-02,0.3
2020-02,0.4
2020-02,0.5
2020-02,4.3
2020-02,4.0
2020-02,0.6
2020-02,0.6
2020-02,0.8
2020-03,8.5
2020-03,8.8
2020-03,0.2
2020-03,0.2
2020-03,0.3
2020-03,8.7
2020-03,8.9
2020-03,0.2
2020-03,0.2
2020-03,0.3
2020-03,16.8
2020-03,17.2
2020-03,0.8
2020-03,0.9
2020-03,1.1
2020-03,24.0
2020-03,14.3
2020-03,7.2
2020-03,7.6
2020-03,0.2
2020-03,0.2
2020-03,0.3
2020-03,7.7
2020-03,7.8
2020-03,0.2
2020-03,0.2
2020-03,0.3
2020-03,5.9
2020-03,6.8
2020-03,0.4
2020-03,0.4
2020-03,0.6
2020-03,7.8
2020-03,8.3
2020-03,0.3
2020-03,0.3
2020-03,0.4
2020-03,8.1
2020-03,8.4
2020-03,0.3
2020-03,0.3
2020-03,0.4
2020-03,15.7
2020-03,16.5
2020-03,1.2
2020-03,1.2
2020-03,1.6
2020-03,23.9
2020-03,13.3
2020-03,6.6
2020-03,7.1
2020-03,0.3
2020-03,0.3
2020-03,0.4
2020-03,6.9
2020-03,7.2
2020-03,0.3
2020-03,0.3
2020-03,0.5
2020-03,5.9
2020-03,6.7
2020-03,0.5
2020-03,0.5
2020-03,0.8
2020-03,9.2
2020-03,9.4
2020-03,0.3
2020-03,0.3
2020-03,0.4
2020-03,9.3
2020-03,9.4
2020-03,0.3
2020-03,0.3
2020-03,0.4
2020-03,18.0
2020-03,18.1
2020-03,1.1
2020-03,1.2
2020-03,1.5
2020-03,24.1
2020-03,15.4
2020-03,7.9
2020-03,8.1
2020-03,0.3
2020-03,0.3
2020-03,0.4
2020-03,8.5
2020-03,8.5
2020-03,0.3
2020-03,0.4
2020-03,0.5
2020-03,5.9
2020-03,6.9
2020-03,0.6
2020-03,0.6
2020-03,0.8
2020-04,12.1
2020-04,12.1
2020-04,0.2
2020-04,0.2
2020-04,0.3
2020-04,12.3
2020-04,12.3
2020-04,0.2
2020-04,0.2
2020-04,0.3
2020-04,25.1
2020-04,25.1
2020-04,0.8
2020-04,0.9
2020-04,1.1
2020-04,28.7
2020-04,23.6
2020-04,10.3
2020-04,10.3
2020-04,0.2
2020-04,0.2
2020-04,0.3
2020-04,10.4
2020-04,10.4
2020-04,0.2
2020-04,0.2
2020-04,0.3
2020-04,9.9
2020-04,10.1
2020-04,0.4
2020-04,0.4
2020-04,0.6
2020-04,11.2
2020-04,11.7
2020-04,0.3
2020-04,0.3
2020-04,0.4
2020-04,11.9
2020-04,12.1
2020-04,0.3
2020-04,0.3
2020-04,0.4
2020-04,23.9
2020-04,24.2
2020-04,1.2
2020-04,1.2
2020-04,1.6
2020-04,26.0
2020-04,23.5
2020-04,9.5
2020-04,10.1
2020-04,0.3
2020-04,0.3
2020-04,0.4
2020-04,9.6
2020-04,10.2
2020-04,0.3
2020-04,0.3
2020-04,0.5
2020-04,8.9
2020-04,9.8
2020-04,0.5
2020-04,0.5
2020-04,0.8
2020-04,13.1
2020-04,12.4
2020-04,0.3
2020-04,0.3
2020-04,0.4
2020-04,12.8
2020-04,12.6
2020-04,0.3
2020-04,0.3
2020-04,0.4
2020-04,26.6
2020-04,26.2
2020-04,1.1
2020-04,1.2
2020-04,1.5
2020-04,31.5
2020-04,23.9
2020-04,11.2
2020-04,10.6
2020-04,0.3
2020-04,0.3
2020-04,0.4
2020-04,11.2
2020-04,10.7
2020-04,0.3
2020-04,0.4
2020-04,0.5
2020-04,11.1
2020-04,10.4
2020-04,0.6
2020-04,0.6
2020-04,0.8
2020-05,14.2
2020-05,14.5
2020-05,0.2
2020-05,0.2
2020-05,0.3
2020-05,14.6
2020-05,14.9
2020-05,0.2
2020-05,0.2
2020-05,0.3
2020-05,31.4
2020-05,34.4
2020-05,0.8
2020-05,0.9
2020-05,1.1
2020-05,39.7
2020-05,31.9
2020-05,11.7
2020-05,11.4
2020-05,0.2
2020-05,0.2
2020-05,0.3
2020-05,12.1
2020-05,11.8
2020-05,0.2
2020-05,0.2
2020-05,0.3
2020-05,10.7
2020-05,10.0
2020-05,0.4
2020-05,0.4
2020-05,0.6
2020-05,13.7
2020-05,13.9
2020-05,0.3
2020-05,0.3
2020-05,0.4
2020-05,14.3
2020-05,14.3
2020-05,0.3
2020-05,0.3
2020-05,0.4
2020-05,31.4
2020-05,32.0
2020-05,1.2
2020-05,1.2
2020-05,1.6
2020-05,35.8
2020-05,30.3
2020-05,11.1
2020-05,11.1
2020-05,0.3
2020-05,0.3
2020-05,0.4
2020-05,11.6
2020-05,11.6
2020-05,0.3
2020-05,0.3
2020-05,0.5
2020-05,9.7
2020-05,9.7
2020-05,0.5
2020-05,0.5
